Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
2023-02-20,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x250_top",300x250,710,0.30
2023-02-20,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_GENERAL,300x250,399,0.08
2023-02-20,Web,thenewsminute.com,28110228/ATD_newsm/ATD_970x250_HP_General,728x90,233,0.03
2023-02-20,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_INR1_M",300x250,991,1.67
2023-02-20,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_GENERAL,336x280,355,0.01
2023-02-20,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_MID_300x250,300x250,193,0.10
2023-02-01,Web,becauseofthemwecan.com,21802158801/ATD_becauseofthemwecan.com/ATD_300x600_Interscroller,300x600,58,0.05
2023-02-10,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x100_AXT",300x100,80,0.01
2023-02-03,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_INR3_CP",970x250,3,0.02
2023-02-03,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",300x250,7,0.01
2023-02-11,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_320x50_M_Footer",320x50,722,2.09
2023-02-11,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_RP",320x50,28,0.25
2023-02-20,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_MID_300x250,336x280,132,0.01
2023-02-20,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x250_LB_TOP_M",300x250,871,0.29
2023-02-20,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x90_BMP_RP",970x90,143,0.35
2023-02-10,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_RP",320x50,6,0.02
2023-02-11,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_HP",300x600,10,0.12
2023-02-11,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_D",336x280,12,0.01
2023-02-04,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_MID_300x250,250x250,287,0.15
2023-02-14,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_INR2_RP",336x280,45,0.20
2023-02-17,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_ATF_300x250,300x100,975,0.08
2023-02-01,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x250_mpu1,336x280,21,0.01
2023-02-04,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_TH,336x280,185,0.06
2023-02-04,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x90_AXT",970x90,85,0.39
2023-02-10,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_INR3_RP",336x280,5,0.04
2023-02-14,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF3_300x250,200x200,43,0.00
2023-02-14,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_160x600_LHS",160x600,21,0.03
2023-02-10,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x50_AXT",300x50,15,0.01
2023-02-10,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF1_300x250,300x100,40,0.00
