,Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
8875,20230429,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_MID_300x250,250x250,1341,0.08
8876,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_728x90_AXT,728x90,421,0.74
8877,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_320x50_M_Footer",320x50,1432,5.47
8878,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320x50_GENERAL,320x50,347,0.03
8879,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_HP",320x100,0,0.0
8880,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4_P4,300x600,82,0.02
8881,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P5,300x250,138,0.02
8882,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_320x100_M_MH_RP",320x50,1364,3.8200000000000003
8883,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP_RP",300x600,935,7.42
8884,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_ATF_300x250,336x280,238,0.01
8885,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_INR3_RP",300x250,43,0.31
8892,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_320x50_Intentt,320x50,70,0.14
8905,20230429,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x250_INR_AP_M",336x280,25,0.06
8906,20230429,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x600_LHS-SIDE",300x600,52,0.13
8908,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR4_JP",320x50,0,0.0
8909,20230429,Web,mapsofindia.com,/5535731/MOI-TF-skyscrapper-1,160x600,0,0.0
8913,20230429,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_970x90_TOP,970x90,0,0.0
8933,20230429,Web,mapsofindia.com,/5535731/MOI-320x100-top-mobile-new,320x100,0,0.0
8993,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_CP",300x250,1,0.0
9008,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_TAG",160x600,0,0.0
9012,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_CP",300x250,0,0.0
9021,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_INR2_HP",1x1,0,0.0
9023,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_MH_CP",728x90,0,0.0
9034,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_CP",970x90,0,0.0
9035,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR2_HP",336x280,0,0.0
9038,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR2_HP",300x600,0,0.0
9044,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_320x50_FTR_new,320x50,2949,1.53
9047,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF5_300x250,250x250,0,0.0
9050,20230429,Web,mapsofworld.com,1152375/MOW-300-Admeld-1,300x250,3,0.0
9051,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_120x600_AXT,120x600,10,0.0
9052,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_HP",728x90,6,0.05
9055,20230429,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_728x90_INR,300x250,0,0.0
9061,20230429,Web,playerswiki.com,/103512698/22868887444,675x90,0,0.0
9073,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_JP",336x280,0,0.0
9074,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_HP",160x600,0,0.0
9103,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_WP",300x100,0,0.0
9122,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",300x50,0,0.0
9126,20230429,Web,mapsofworld.com,1152375/MOW-160-Admeld-1,160x600,8,0.01
9129,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_TAG",320x50,0,0.0
9131,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_CP",336x280,0,0.0
9141,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR1_CP",970x250,0,0.0
9142,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_TAG",300x100,0,0.0
9159,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_CP",970x250,0,0.0
9164,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_TAG",336x280,0,0.0
9173,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR1_RP",300x600,0,0.0
9183,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S2_P5,300x250,123,0.02
9184,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x90_BMP_RP",728x90,697,2.41
9185,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_WP",300x250,0,0.0
9186,20230429,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_970x250_TOP_AP",970x250,72,0.2
9187,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_WP",336x280,2,0.0
9188,20230429,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_160x600_Gutter",120x600,4,0.0
9189,20230429,Web,casebriefs.com,135807292/ATD_Casebriefs/ATD_728x90_Intentt,728x90,1,0.0
9190,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320x50_M_AP_Footer,320x50,824,0.07
9214,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x50_AXT",300x50,104,0.23
9235,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_160x600_LHS_Sticky_ANS,300x250,0,0.0
9246,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x600_RHS_JP",300x600,0,0.0
9267,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_CP",320x50,0,0.0
9268,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR2_CP",300x250,0,0.0
9270,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_TAG",1x1,0,0.0
9274,20230429,Web,playerswiki.com,/103512698/22868978639,728x90,0,0.0
9275,20230429,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF5_300x250,300x250,0,0.0
9278,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_HP",1x1,0,0.0
9279,20230429,Web,www-avsim-com.translate.goog,unknown,other,0,0.0
9310,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_ATD_300x250_VM_MAD2,300x250,0,0.0
9316,20230429,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_MID_300x250,200x200,3719,0.8300000000000001
9320,20230429,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x600_AXT",300x600,614,2.04
9321,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P3,300x600,78,0.01
9326,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_RP",1x1,0,0.0
9327,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_AXT,300x250,135,0.21
9328,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR6_JP",300x100,0,0.0
9348,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_MH_HP",970x90,0,0.0
9370,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",120x600,0,0.0
9376,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR4_HP",970x90,0,0.0
9379,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_HP",1x1,0,0.0
9393,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_CP",160x600,0,0.0
9401,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_EOA_TAG",970x90,0,0.0
9407,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR5_HP_M",300x250,34,0.03
9408,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_BMP_RP",300x600,401,3.76
9409,20230429,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x100_AXT",300x100,58,0.01
9413,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_RP",1x1,0,0.0
9414,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",120x600,0,0.0
9427,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",320x100,0,0.0
9451,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR1_HP",300x250,0,0.0
9455,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_EOA_RP",300x600,0,0.0
9466,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_TAG",320x100,0,0.0
9467,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_HP",336x280,0,0.0
9479,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_TAG",160x600,0,0.0
9481,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_TAG",120x600,0,0.0
9482,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_TAG",300x100,0,0.0
9484,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_TAG",300x50,0,0.0
9494,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_INR4_JP",970x90,0,0.0
9510,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_160x600_LHS_TAG",160x600,0,0.0
9521,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_GENERAL,300x250,7823,3.58
9522,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR5_JP",300x600,3,0.03
9523,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF4_300x250,200x200,0,0.0
9524,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF5_300x250,336x280,0,0.0
9531,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_MH_WP",970x250,120,0.55
9537,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF5_300x250,200x200,47,0.0
9548,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_728x90_AXT",728x90,68,0.13
9572,20230429,Web,mapsofworld.com,1152375/Chinese.mow-160,160x600,6,0.01
9580,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_EOA_HP",160x600,0,0.0
9592,20230429,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_970x250_ATD_D_LB_Homepage,970x250,0,0.0
9595,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_HP",300x100,0,0.0
9597,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_HP",300x100,0,0.0
9604,20230429,AMP,deccanherald.com,/1013527/dh_amp_display_sp_mr_p1,300x250,0,0.0
9609,20230429,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_728x90_AXT",728x90,46,0.02
9610,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_MH_CP",300x250,0,0.0
9614,20230429,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_970x90_AXT",970x90,0,0.0
9621,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_HP",300x50,0,0.0
9622,20230429,AMP,prajavani.net,/1013527/PV_AMP_Display_MR_HDR,300x250,6,0.0
9635,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_TAG",1x1,0,0.0
9656,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_CP",336x280,0,0.0
9660,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_CP",336x280,0,0.0
9672,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_CP",300x50,0,0.0
9678,20230429,Web,playerswiki.com,/103512698/22868978639,630x90,0,0.0
9686,20230429,Web,mapsofworld.com,1152375/MOW-300,300x250,0,0.0
9687,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR2_CP",728x90,0,0.0
9688,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_CP",970x90,0,0.0
9698,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_CP",120x600,0,0.0
9704,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR1_COMBO_RP",300x250,0,0.0
9716,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR2_CP",320x50,0,0.0
9724,20230429,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF1_300x250,250x250,3771,0.63
9725,20230429,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_320x50_AXT",320x50,6761,4.84
9726,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP_RP",320x50,113,0.6900000000000001
9727,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR2_RP",336x280,89,0.72
9728,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4_P5,300x250,79,0.02
9729,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_GENERAL,300x250,471,0.09
9760,20230429,Web,marriedceleb.com,175265624/ATD_Marriedceleb/300x600_S2S_Intentt,300x600,0,0.0
9772,20230429,Web,playerswiki.com,/103512698/22868887444,320x50,0,0.0
9788,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",300x50,0,0.0
9811,20230429,Web,mapsofworld.com,1152375/MOW-300-1st-content-box-usa,300x250,0,0.0
9812,20230429,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_Inread_HP_M",300x250,0,0.0
9813,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",300x250,0,0.0
9814,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_INR2_HP",300x250,0,0.0
9815,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_MH_HP",300x250,2,0.01
9818,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_CP",300x50,0,0.0
9823,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",1x1,0,0.0
9825,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_CP",300x50,0,0.0
9849,20230429,Web,dvo.com,unknown,other,0,0.0
9852,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_JP",300x600,0,0.0
9853,20230429,Web,marriedceleb.com,175265624/ATD_Marriedceleb/970x250_S2S_Intentt,300x250,0,0.0
9854,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR3_SP_M",336x280,64,0.04
9855,20230429,Web,bhaskar.com,28928716/ATD_Bhaskar/ATD_970x250_GENERAL,728x90,0,0.0
9866,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_RP",320x100,0,0.0
9875,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR2_HP",1x1,0,0.0
9877,20230429,Web,casebriefs.com,135807292/BottomBanner,728x90,0,0.0
9878,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_WP",728x90,0,0.0
9879,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_CP",1x1,0,0.0
9880,20230429,Web,mapsofindia.com,/5535731/ATD_MOI/ATD_300x600_GENERAL,120x600,0,0.0
9892,20230429,Web,prajavani.net,1013527/ATD_Prajavani/ATD_300x250_GENERAL,300x250,0,0.0
9921,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_CP",336x280,0,0.0
9924,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_CP",728x90,0,0.0
9928,20230429,Web,mapsofindia.com,/5535731/hindi-My-India-300*250-right-middle,300x250,0,0.0
9942,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_TAG",160x600,0,0.0
9966,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_VM_TH,300x250,0,0.0
9969,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_EOA_CP",300x100,0,0.0
9974,20230429,AMP,mapsofworld.com,/1152375/ATD_MOW_AMP/ATD_320x50_AMP_TOP,320x50,769,0.75
9975,20230429,AMP,thehindu.com,/22390678/HIndu_AMP_Top,336x280,0,0.0
9976,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_160x600_D_AP_LHS,160x600,432,0.18
9977,20230429,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_160x600_LHS",160x600,11,0.02
9978,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_RP",300x250,164,1.09
9979,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR2_HP_M",300x250,60,0.06
9990,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_JP",1x1,0,0.0
9991,20230429,Web,playerswiki.com,/103512698/22868978639,675x90,0,0.0
9994,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR3_HP_D",300x250,3,0.0
9995,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_EOA_RP",970x90,0,0.0
10002,20230429,Web,playerswiki.com,/103512698/22868978639,300x100,0,0.0
10033,20230429,Web,becauseofthemwecan.com,21802158801/ATD_becauseofthemwecan.com/ATD_300x600_Interscroller,300x600,1,0.0
10054,20230429,Web,playerswiki.com,/103512698/22868978639,250x250,0,0.0
10061,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_CP",300x250,0,0.0
10062,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x250_INR2_CP",300x250,0,0.0
10063,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_CP",336x280,0,0.0
10068,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_TAG",1x1,0,0.0
10069,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_MH_TAG",970x90,0,0.0
10105,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_CP",300x100,0,0.0
10106,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x600_AXT,300x600,61,0.07
10107,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S2_P2,300x250,99,0.02
10108,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_INR1_WP",336x280,64,0.1
10109,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR6_JP",320x100,0,0.0
10110,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_RP",970x250,433,4.09
10111,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR2_AP_D",300x250,3,0.0
10112,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_INR3_WP",336x280,2,0.0
10120,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_WP",336x280,9,0.02
10125,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_WP",336x280,0,0.0
10175,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_MH_CP",300x250,0,0.0
10176,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_TAG",970x250,0,0.0
10179,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_CP",300x100,0,0.0
10204,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_320x100_AXT",320x100,0,0.0
10205,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_HP",320x100,0,0.0
10207,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_TAG",300x50,0,0.0
10219,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_INR3_RP",970x90,2,0.02
10220,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_INR3_WP",300x250,1,0.0
10221,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_WP",320x100,1,0.0
10222,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x50_AXT,300x50,46,0.07
10223,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_INR2_RP",1x1,0,0.0
10224,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR4_JP",320x100,0,0.0
10225,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_JP",728x90,5,0.03
10233,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR5_SP_D",300x250,1,0.0
10239,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_INR3_RP",1x1,0,0.0
10244,20230429,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_320x100_FWA",320x50,12,0.04
10282,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_HP",160x600,0,0.0
10286,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_CP",1x1,0,0.0
10290,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_160x600_RHS_CP",160x600,0,0.0
10296,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_HP",1x1,0,0.0
10311,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_MH_HP",970x90,0,0.0
10322,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR1_RP",336x280,0,0.0
10325,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_CP",160x600,0,0.0
10330,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_CP",300x250,0,0.0
10337,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_CP",336x280,0,0.0
10351,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_728x90_Footer",728x90,151,0.59
10352,20230429,AMP,thehindu.com,/22390678/Hindu_AMP_Sticky,320x50,0,0.0
10353,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR1_SP_M",336x280,21,0.02
10354,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_728x90_Footer",728x90,569,2.37
10355,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR4_AP_D",300x250,0,0.0
10356,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_320x50_AXT",320x50,0,0.0
10357,20230429,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_300x250_ATD_M_INR1_AP,336x280,0,0.0
10358,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF2_300x250,300x250,186,0.01
10359,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF4_300x250,336x280,90,0.0
10372,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_RP",320x100,0,0.0
