,Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
3454,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_HP",336x280,1,0.0
3461,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_160x600_AXT,160x600,22,0.02
3464,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR2_AP_D",336x280,4,0.0
3467,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x250_INR2_HP",336x280,0,0.0
3487,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_MH_CP",970x90,0,0.0
3489,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_TAG",300x250,0,0.0
3502,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_CP",336x280,0,0.0
3512,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x250_INR1_CP",300x250,0,0.0
3515,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_CP",320x100,0,0.0
3523,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x90_AXT",970x90,0,0.0
3528,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_160x600_AXT",160x600,0,0.0
3562,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_728x90_AXT",728x90,1174,3.22
3563,20230430,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_320x50_HDR",320x50,110,0.28
3564,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_728x90_AXT",728x90,56,0.15
3565,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_BMP_M_HP",300x600,2,0.01
3566,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF1_300x250,300x100,4983,0.68
3567,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_RHS2_D",160x600,204,0.18
3597,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320X50_AXT,320x50,1675,0.21
3598,20230430,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_728x90_AXT",728x90,75,0.14
3599,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_320x100_M_MH_RP",320x100,125,0.44
3600,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR1_HP",300x250,1,0.01
3601,20230430,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_320x100_Footer",320x50,74,0.15
3602,20230430,AMP,deccanherald.com,/1013527/dh_amp_display_hp_mr_p2,300x250,106,0.1
3615,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",336x280,0,0.0
3618,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",320x50,0,0.0
3624,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_TAG",300x600,0,0.0
3628,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR1_SP_D",336x280,7,0.01
3638,20230430,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x600_side",300x250,4,0.0
3641,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_TAG",320x50,0,0.0
3651,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_CP",300x250,0,0.0
3656,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_CP",300x50,0,0.0
3660,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_TAG",970x250,0,0.0
3706,20230430,AMP,deccanherald.com,/1013527/dh_amp_business_ap_mlb_ftr,320x50,3211,0.81
3707,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_BMP_RP",1x1,0,0.0
3708,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_RP",1x1,0,0.0
3709,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_728x90_LB_TOP_D",320x50,1918,1.31
3710,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_RP",336x280,4,0.12
3711,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR1_AP_M",300x250,47,0.04
3737,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_MH_WP",728x90,78,0.18
3738,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x90_BMP_RP",1x1,0,0.0
3739,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_MID_300x250,200x200,324,0.01
3745,20230430,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_300x250_EOA,300x250,0,0.0
3746,20230430,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x50_AXT",300x50,94,0.1
3749,20230430,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_160x600_AXT",160x600,36,0.06
3750,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_JP",300x250,0,0.0
3752,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR4_WP",300x50,0,0.0
3753,20230430,Web,mapsofworld.com,1152375/MOW-Mobile-300x250-middle,300x250,2,0.0
3767,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_MH_CP",300x250,8,0.02
3774,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR2_HP",336x280,0,0.0
3794,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_CP",336x280,0,0.0
3804,20230430,Web,playerswiki.com,/103512698/22868978639,300x50,0,0.0
3825,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_TAG",300x250,0,0.0
3829,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",120x600,0,0.0
3831,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_TAG",1x1,0,0.0
3848,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_CP",160x600,0,0.0
3850,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR2_CP",300x50,0,0.0
3852,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR1_CP",300x250,0,0.0
3853,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR6_CP",970x90,0,0.0
3861,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_CP",300x100,0,0.0
3864,20230430,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x50_AXT",300x50,2,0.0
3874,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_INR2_RP",728x90,0,0.0
3944,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",300x600,1141,11.82
3945,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF2_300x250,336x280,153,0.01
3946,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_MID_300x250,300x250,7,0.01
3947,20230430,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x50_AXT",300x50,1111,0.9400000000000001
3948,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_SP_Health_AD3,300x250,31,0.0
3949,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_HP",336x280,0,0.0
3956,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",336x280,3,0.02
3959,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_JP",728x90,0,0.0
3960,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR5_JP",1x1,0,0.0
3961,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR1_HP",120x600,0,0.0
3962,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_RP",300x100,0,0.0
3963,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR2_JP",336x280,6,0.06
3972,20230430,Web,playerswiki.com,/103512698/22868978639,970x250,0,0.0
3974,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_MH_CP",970x90,0,0.0
3981,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_INR3_RP",970x90,0,0.0
3985,20230430,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/728x90_All,970x90,0,0.0
3987,20230430,AMP,prajavani.net,/1013527/PV_AMP_Display_MR_P1,300x250,2,0.0
3993,20230430,Web,mapsofworld.com,1152375/Arabic.MOW-728-2,728x90,0,0.0
4001,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_HP",300x50,0,0.0
4006,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR4_HP",1x1,0,0.0
4007,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_TAG",336x280,0,0.0
4019,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_CP",160x600,2,0.0
4029,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_CP",300x250,0,0.0
4049,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_CP",970x90,0,0.0
4050,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",320x50,0,0.0
4060,20230430,Web,mybaseguide-com.translate.goog,unknown,other,0,0.0
4062,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_CP",320x100,0,0.0
4069,20230430,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x600_INR2_SP",336x280,0,0.0
4087,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_EOA_RP",160x600,0,0.0
4151,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_RP",300x600,68,1.16
4152,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_MID_300x250,300x250,2236,0.2
4153,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x250_INR1_M",300x250,1089,0.55
4154,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x250_top",336x280,117,0.03
4161,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_RP",970x90,18,0.13
4162,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_MH_JP",336x280,110,0.86
4163,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x90_BMP_RP",970x90,83,0.45
4175,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_MH_JP",728x90,35,0.31
4176,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_BMP_RP",320x100,1,0.0
4178,20230430,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_336x280_AXT",336x280,10,0.02
4181,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",1x1,0,0.0
4182,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_HP",336x280,1,0.0
4185,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_BMP_M_HP",336x280,0,0.0
4186,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_RP",120x600,1,0.0
4187,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_1x1_GENERAL,1x1,0,0.0
4188,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_BMP_RP",320x100,0,0.0
4207,20230430,Web,texashillcountry.com,"21804848220,22430105552/site/320x50",320x50,0,0.0
4216,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_TAG",970x90,0,0.0
4235,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR5_CP",300x250,0,0.0
4250,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_CP",320x100,0,0.0
4255,20230430,Web,bhaskar.com,28928716/ATD_Bhaskar/ATD_970x90_GENERAL,970x90,0,0.0
4257,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_CP",300x250,0,0.0
4310,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_320x50_M_Footer",320x50,1293,4.29
4311,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_MID_300x250,250x250,6308,1.16
4312,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR5_JP",320x50,0,0.0
4313,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_INR3_RP",728x90,170,1.6800000000000002
4314,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_RP",160x600,47,0.28
4315,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_ATF_300x250,250x250,1,0.0
4316,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_INR2_JP",300x250,78,0.31
4323,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR6_JP",336x280,0,0.0
4324,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_RHS_WP",300x600,174,0.36
4336,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR1_HP",970x90,0,0.0
4337,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR4_SP_M",300x250,25,0.04
4340,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_970x250_SP_General,970x250,59,0.01
4341,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_RP",1x1,0,0.0
4342,20230430,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_970x90_FTR",728x90,23,0.05
4343,20230430,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_320x50_Footer",300x50,0,0.0
4345,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR4_JP",160x600,2,0.01
4348,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_HP",336x280,0,0.0
4361,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_CP",120x600,0,0.0
4363,20230430,Web,casebriefs.com,175265624/ATD_CB_SIDEBAR_300X600,300x600,0,0.0
4373,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR5_CP",970x90,0,0.0
4374,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR3_SP_D",336x280,1,0.0
4388,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_CP",120x600,0,0.0
4395,20230430,Web,playerswiki.com,/103512698/22868978639,200x200,0,0.0
4413,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_MH_CP",970x90,0,0.0
4415,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_TAG",320x100,0,0.0
4433,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_TAG",336x280,0,0.0
4435,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR4_CP",336x280,0,0.0
4437,20230430,Web,mapsofworld.com,1152375/Chinese-300x250-mobile,300x250,1,0.0
4442,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_TAG",1x1,0,0.0
4446,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_RHS_CP",160x600,1,0.0
4479,20230430,Web,bing.com,unknown,other,0,0.0
4483,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_BMP",160x600,0,0.0
4488,20230430,Web,mapsofindia.com,/5535731/AMOI-120x600-left,120x600,0,0.0
4534,20230430,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_728x90_Footer",728x90,1365,2.79
4535,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_RP",300x600,274,3.05
4536,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF1_300x250,300x250,8149,1.32
4537,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x250_LB_TOP_M",300x250,922,0.4
4538,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_HP",300x600,0,0.0
4539,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR2_RP",300x250,562,2.81
4547,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_AXT",970x250,27,0.30000000000000004
4553,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x600_Sticky_RHS",300x600,3,0.0
4554,20230430,Web,playerswiki.com,/103512698/22868887444,970x90,0,0.0
4555,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_BMP_M_HP",336x280,0,0.0
4556,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR4_WP",320x50,0,0.0
4558,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",300x600,0,0.0
4560,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x50_AXT",300x50,5,0.01
4569,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_CP",320x50,0,0.0
4570,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_TAG",336x280,0,0.0
4586,20230430,Web,texashillcountry.com,"21804848220,22430105552/site/728x90",728x90,1,0.0
4589,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_HP",300x50,0,0.0
4617,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_TAG",300x100,0,0.0
4622,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_EOA_CP",728x90,0,0.0
4630,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_TAG",120x600,0,0.0
4680,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4,300x250,40,0.02
4681,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_ATF_300x250,300x100,1236,0.09
4682,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_320x50_GENERAL,320x50,235,0.13
4683,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x600_NewScroller,300x600,3018,0.44
4684,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_MH_RP",728x90,381,3.16
4685,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_WP",970x250,1,0.0
4701,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x90_BMP_RP",1x1,0,0.0
4707,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF3_300x250,250x250,121,0.0
4708,20230430,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_300x250_ATD_M_INR2_AP,336x280,0,0.0
4718,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_RP",1x1,0,0.0
4719,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_336x280_AXT",336x280,16,0.0
4721,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_RP",120x600,1,0.01
4722,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x50_AXT",300x50,1,0.01
4723,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_HP",300x50,0,0.0
4728,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_HP",160x600,0,0.0
4729,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_CP",1x1,0,0.0
4730,20230430,Web,wallpaperaccess.com,"21804848220,22440675056/site/300x250",300x250,21,0.03
4731,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_TAG",160x600,0,0.0
4734,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_TAG",300x600,0,0.0
4745,20230430,Web,playerswiki.com,/103512698/22868887444,650x90,0,0.0
4766,20230430,Web,gopdailybrief.com,175265624/site/300x250,300x250,0,0.0
4786,20230430,AMP,prajavani.net,/1013527/pv_amp_display_hp_mr_p2,300x250,0,0.0
4789,20230430,Web,yummly.com,unknown,other,0,0.0
4845,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_MH_WP",728x90,65,0.2
4846,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_RP",160x600,17,0.15
4847,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_ATF_300x250,300x100,7175,0.42
4848,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_INR3_RP",300x250,79,0.79
4849,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR5_AP",300x250,215,0.19
4850,20230430,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_300x600_Intentt",300x600,9,0.02
4851,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_BMP_RP",320x50,29,0.23
4865,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR5_JP",970x90,0,0.0
4866,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S5_P5,300x250,139,0.03
4867,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_EOA_RP",728x90,4,0.06
4877,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_160x600_AXT,160x600,298,0.4
4879,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x250_ESP_INR1,970x250,149,0.05
4882,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_JP",1x1,0,0.0
4895,20230430,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_970x250_ATD_D_LB_SP,970x250,0,0.0
4905,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_TAG",320x50,0,0.0
4913,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR1_RP",320x100,0,0.0
4915,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_CP",120x600,0,0.0
4920,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_CP",320x100,0,0.0
4921,20230430,AMP,prajavani.net,/1013527/pv_amp_display_sp_mlb_ftr,320x50,0,0.0
4977,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_320x50_GENERAL,320x50,499,0.22
4978,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S1_P3,160x600,192,0.23
4979,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_ATF_300x250,200x200,148,0.0
4980,20230430,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_300x250_EOA,300x600,0,0.0
4981,20230430,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_160x600_RHS",160x600,73,0.18
4990,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_WP",336x280,5,0.01
4991,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_728x90_AXT,728x90,87,0.07
4998,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_HP",300x600,0,0.0
5000,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_EOA_RP",1x1,0,0.0
5001,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_WP",300x250,23,0.04
5002,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_Mobile,300x250,1,0.0
5011,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",1x1,0,0.0
5016,20230430,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_970x250_Top",970x90,1,0.0
