Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
2023-03-25,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_320x50_FWA",320x50,135,0.26
2023-03-06,Web,mapsofworld.com,1152375/MOW-970x90,970x90,24,0.01
2023-03-06,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_M",336x280,17,0.12
2023-03-06,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_970x250_TOP_AP",970x250,59,0.12
2023-03-05,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_RP",120x600,1,0.00
2023-03-11,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_combo_INR1_HP_D",300x250,4,0.00
2023-03-11,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_728x90_AXT",728x90,35,0.05
2023-03-11,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x600_RHS_JP",300x250,31,0.11
2023-03-06,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_320x50_Footer_Sticky_M",320x50,31,0.00
2023-03-25,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR5_JP",728x90,1,0.00
2023-03-20,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_BMP_RP",300x50,15,0.07
2023-03-20,Web,mapsofworld.com,1152375/ATD_MOW/ATD_320x50_Desktop-Footer,320x100,56,0.08
2023-03-30,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_160x600_SB_HP",160x600,11,0.08
2023-03-30,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR1_CP",300x250,1,0.00
2023-03-06,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_INR1_JP",728x90,14,0.09
2023-03-05,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR4_WP",336x280,1,0.00
2023-03-30,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x50_AXT",300x50,2,0.02
2023-03-11,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x600_GENERAL,120x600,3,0.00
2023-03-20,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_INR3_JP",300x250,1,0.02
2023-03-20,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x600_RHS_JP",300x250,15,0.06
2023-03-06,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x600_Sticky_RHS",300x600,1,0.00
2023-03-02,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_RP",160x600,11,0.11
2023-03-11,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_LHS_STICKY_D",120x600,14,0.01
2023-03-02,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_RP",336x280,178,0.48
2023-03-20,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR1_JP",300x250,13,0.06
2023-03-06,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",320x50,17,0.10
2023-03-05,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_320x50_Header,320x50,15,0.04
2023-03-05,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_336x280_AXT",336x280,2,0.00
2023-03-30,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_160x600_AXT",160x600,2,0.00
2023-03-11,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x600_axt",300x600,2,0.00
2023-03-05,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_RP",300x50,2,0.01
2023-03-24,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_AD1,300x250,"3,367",0.43
2023-03-24,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_MID_300x250,300x250,"1,606",0.21
2023-03-24,Web,prajavani.net,1013527/ATD_Prajavani/ATD_300x600_GENERAL,300x250,67,0.04
2023-03-24,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_INR1_M",300x250,"1,324",2.20
