"Day","Property","Player Id","Player Name","Ad Impressions","Connatix Demand Revenue","Ad Wins"
"15-DEC-2023","www.bollywoodhungama.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",455,1.19,455
"15-DEC-2023","www.flickchart.com","dae8a4a5-3254-431a-996a-c99fa06dae0f","flickchart Elements + Float",2245,9.16,2246
"15-DEC-2023","www.glamourfame.com","44124029-3f18-4e8f-afc3-1a047a7b59ba","Glamourfame_In-feed_Elements_Latest",0,0.00,0
"15-DEC-2023","www.golaurens.com","00357a8b-1a28-4f70-866f-a573b4532d66","Golaurens.com_In-feed_Elements_Desktop",0,0.00,0
"15-DEC-2023","www.golaurens.com","7d1d1944-a1f8-468b-b239-d5ddf2656028","Golaurens.com_In-feed_Elements_D/M",22070,27.23,23252
"15-DEC-2023","www.google.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"15-DEC-2023","www.gstatic.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"15-DEC-2023","www.indiapress.org","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",0,0.00,0
"15-DEC-2023","www.keralakaumudi.com","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",128,0.27,128
"15-DEC-2023","www.keralakaumudi.com","b2bfaf78-8a4f-46a8-8006-84e8ad166d0a","Keralakaumudi Elements + Float",5,0.01,5
"15-DEC-2023","www.keralakaumudi.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",2,0.00,2
"15-DEC-2023","www.mapsofworld.com","47d31d07-451d-4700-9140-1ed57db902e0","MOW (AMP) Elements",5,0.01,5
"15-DEC-2023","www.mapsofworld.com","5ed50f8d-2a9f-4072-b7c0-8f079f674bba","MOW_In-feed_Elements_Mobile_Revised",0,0.00,0
"15-DEC-2023","www.mapsofworld.com","cb531c93-f86d-40e7-8cae-5e916a2abfb6","MOW_In-feed_Elements_Revised",0,0.00,0
"15-DEC-2023","www.outandaboutlive.co.uk","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"15-DEC-2023","www.pianistmagazine.com","614749c4-f514-4a34-ae6d-585bac5c909f","Pianistmagazine Elements w/ Floating",0,0.00,0
"15-DEC-2023","www.practicalfishkeeping.co.uk","0f92dde8-bed5-4c76-902b-75463f8900f3","Practicalfishkeeping  Elements w/ Floating",376,0.85,376
"15-DEC-2023","www.rmweb.co.uk","005367c7-a12d-4d0d-82c4-2f9a2e2f07da","RmWeb Elements Desktop - Future Infeed ",5195,18.75,5195
"15-DEC-2023","www.rmweb.co.uk","4711eb4e-2591-4709-b638-cd0d130eccb5","RMWeb Elements w/ Floating - Mobile",4277,5.09,4277
"15-DEC-2023","www.stilt.com","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",41985,122.45,45896
"15-DEC-2023","www.tabletopgaming.co.uk","eb146590-92a8-4551-a817-c462415b6de7","TTG Elements w/ Floating",185,0.17,185
"15-DEC-2023","www.thenewsminute.com","7a498292-c641-4d4e-af5f-249bafedd679","TheNewsMinute Elements w/o float",0,0.00,0
"15-DEC-2023","www.timeshighereducation.com","2ecd1956-9b2d-428d-a09a-95db83c356a8","THE_STU_ExtM_In-feed_Elements",3486,9.55,3486
"15-DEC-2023","www.timeshighereducation.com","3f01e3aa-389f-4253-8fe9-4f4db3fa305b","THE - Student - Elements - Mobile",841,1.89,841
"15-DEC-2023","www.timeshighereducation.com","553b3b77-001c-4389-8ed4-2529fa51dd36","THE - Student - Elements",311,0.82,311
"16-DEC-2023","arabic.mapsofworld.com","5ed50f8d-2a9f-4072-b7c0-8f079f674bba","MOW_In-feed_Elements_Mobile_Revised",0,0.00,0
"16-DEC-2023","calcsimple.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",769,4.06,780
"16-DEC-2023","commandcooking.com","485728e0-49d2-47d1-bd09-dc4180b7b427","Command Cooking - Mobile",129671,95.54,141863
"16-DEC-2023","commandcooking.com","cb1fd10d-079a-4e0a-9946-e9e4c3c2214a","Commandcooking_Control",40932,182.19,47074
"16-DEC-2023","forums-outandaboutlive-co-uk.translate.goog","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"16-DEC-2023","forums.outandaboutlive.co.uk","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"16-DEC-2023","forums.outandaboutlive.co.uk","f7cb1aa8-ed36-49ef-aa42-abcf2f3714ed","OAL Elements w/ Floating",0,0.00,0
"16-DEC-2023","funnyeditor.com","25435ae3-79ae-46cd-abd7-9acf7d8927f9","FE_In-feed_Elements_Revised",1,0.00,1
"16-DEC-2023","glamourfame.com","44124029-3f18-4e8f-afc3-1a047a7b59ba","Glamourfame_In-feed_Elements_Latest",2245,6.92,2246
"16-DEC-2023","indiapress.org","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",0,0.00,0
"16-DEC-2023","keralakaumudi.com","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",18519,36.74,18519
"16-DEC-2023","keralakaumudi.com","b2bfaf78-8a4f-46a8-8006-84e8ad166d0a","Keralakaumudi Elements + Float",7057,17.50,7057
"16-DEC-2023","keralakaumudi.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",96,0.36,96
"16-DEC-2023","learnletters.org","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"16-DEC-2023","texashillcountry-com.translate.goog","4d3fa5b0-708c-4173-afe4-0decfc609566","Texas Hill Country Elements",0,0.00,0
"16-DEC-2023","texashillcountry.com","4d3fa5b0-708c-4173-afe4-0decfc609566","Texas Hill Country Elements",4221,8.93,4293
"16-DEC-2023","texashillcountry.com","5797c65c-d667-4b31-8054-8a4639062388","Texas Hill Country Elements + Float",1352,2.72,1431
"16-DEC-2023","webcache.googleusercontent.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"16-DEC-2023","www-practicalfishkeeping-co-uk.translate.goog","0f92dde8-bed5-4c76-902b-75463f8900f3","Practicalfishkeeping  Elements w/ Floating",0,0.00,0
"16-DEC-2023","www-rmweb-co-uk.translate.goog","005367c7-a12d-4d0d-82c4-2f9a2e2f07da","RmWeb Elements Desktop - Future Infeed ",0,0.00,0
"16-DEC-2023","www-rmweb-co-uk.translate.goog","4711eb4e-2591-4709-b638-cd0d130eccb5","RMWeb Elements w/ Floating - Mobile",0,0.00,0
"16-DEC-2023","www-stilt-com.translate.goog","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",162,0.34,162
"16-DEC-2023","www-timeshighereducation-com.translate.goog","2ecd1956-9b2d-428d-a09a-95db83c356a8","THE_STU_ExtM_In-feed_Elements",0,0.00,0
"16-DEC-2023","www.allaboutcoins.co.uk","dcd3fc7e-cdab-49f6-b21e-c1661fe4b605","Allaboutcoins Elements w/ Floating",0,0.00,0
"16-DEC-2023","www.bollywoodhungama.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",259,0.44,259
"16-DEC-2023","www.flickchart.com","dae8a4a5-3254-431a-996a-c99fa06dae0f","flickchart Elements + Float",2662,9.45,2664
"16-DEC-2023","www.golaurens.com","7d1d1944-a1f8-468b-b239-d5ddf2656028","Golaurens.com_In-feed_Elements_D/M",20520,18.84,21939
"16-DEC-2023","www.indiapress.org","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",0,0.00,0
"16-DEC-2023","www.keralakaumudi.com","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",120,0.17,120
"16-DEC-2023","www.keralakaumudi.com","b2bfaf78-8a4f-46a8-8006-84e8ad166d0a","Keralakaumudi Elements + Float",1,0.00,1
"16-DEC-2023","www.keralakaumudi.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",0,0.00,0
"16-DEC-2023","www.mapsofworld.com","5ed50f8d-2a9f-4072-b7c0-8f079f674bba","MOW_In-feed_Elements_Mobile_Revised",1,0.00,1
"16-DEC-2023","www.mapsofworld.com","cb531c93-f86d-40e7-8cae-5e916a2abfb6","MOW_In-feed_Elements_Revised",3,0.00,3
"16-DEC-2023","www.outandaboutlive.co.uk","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"16-DEC-2023","www.pianistmagazine.com","614749c4-f514-4a34-ae6d-585bac5c909f","Pianistmagazine Elements w/ Floating",0,0.00,0
"16-DEC-2023","www.practicalfishkeeping.co.uk","0f92dde8-bed5-4c76-902b-75463f8900f3","Practicalfishkeeping  Elements w/ Floating",228,0.52,228
"16-DEC-2023","www.rmweb.co.uk","005367c7-a12d-4d0d-82c4-2f9a2e2f07da","RmWeb Elements Desktop - Future Infeed ",5591,12.78,5591
"16-DEC-2023","www.rmweb.co.uk","4711eb4e-2591-4709-b638-cd0d130eccb5","RMWeb Elements w/ Floating - Mobile",5252,6.27,5252
"16-DEC-2023","www.stilt.com","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",30672,100.22,33133
"16-DEC-2023","www.tabletopgaming.co.uk","eb146590-92a8-4551-a817-c462415b6de7","TTG Elements w/ Floating",93,0.15,93
"16-DEC-2023","www.thenewsminute.com","7a498292-c641-4d4e-af5f-249bafedd679","TheNewsMinute Elements w/o float",0,0.00,0
"16-DEC-2023","www.timeshighereducation.com","2ecd1956-9b2d-428d-a09a-95db83c356a8","THE_STU_ExtM_In-feed_Elements",2361,5.77,2361
"16-DEC-2023","www.timeshighereducation.com","3f01e3aa-389f-4253-8fe9-4f4db3fa305b","THE - Student - Elements - Mobile",827,1.95,827
"16-DEC-2023","www.timeshighereducation.com","553b3b77-001c-4389-8ed4-2529fa51dd36","THE - Student - Elements",209,0.53,209
"17-DEC-2023","a6717-956798.cluster56.canvas-user-content.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"17-DEC-2023","arabic.mapsofworld.com","5ed50f8d-2a9f-4072-b7c0-8f079f674bba","MOW_In-feed_Elements_Mobile_Revised",0,0.00,0
"17-DEC-2023","blog.popctrivia.com","b43de182-3683-4ece-863f-da4531df5aef","Popctrivia Blog Elements - Mobile w/o float",0,0.00,0
"17-DEC-2023","calcsimple.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",641,3.73,645
"17-DEC-2023","commandcooking.com","485728e0-49d2-47d1-bd09-dc4180b7b427","Command Cooking - Mobile",131407,98.38,141885
"17-DEC-2023","commandcooking.com","cb1fd10d-079a-4e0a-9946-e9e4c3c2214a","Commandcooking_Control",39915,191.06,44156
"17-DEC-2023","eeclass.csu.edu.tw","b2bfaf78-8a4f-46a8-8006-84e8ad166d0a","Keralakaumudi Elements + Float",0,0.00,0
"17-DEC-2023","forums-outandaboutlive-co-uk.translate.goog","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"17-DEC-2023","forums.outandaboutlive.co.uk","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"17-DEC-2023","forums.outandaboutlive.co.uk","f7cb1aa8-ed36-49ef-aa42-abcf2f3714ed","OAL Elements w/ Floating",0,0.00,0
"17-DEC-2023","funnyeditor.com","25435ae3-79ae-46cd-abd7-9acf7d8927f9","FE_In-feed_Elements_Revised",0,0.00,0
"17-DEC-2023","glamourfame-com.translate.goog","44124029-3f18-4e8f-afc3-1a047a7b59ba","Glamourfame_In-feed_Elements_Latest",0,0.00,0
"17-DEC-2023","glamourfame.com","44124029-3f18-4e8f-afc3-1a047a7b59ba","Glamourfame_In-feed_Elements_Latest",2061,6.18,2061
"17-DEC-2023","goodcleanhumor.com","cea6725e-28a1-44cf-b18f-b758bc823ff5","Good clean humor(2023) - Mobile",16,0.03,16
"17-DEC-2023","indiapress.org","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",0,0.00,0
"17-DEC-2023","keralakaumudi.com","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",13926,28.91,13926
"17-DEC-2023","keralakaumudi.com","b2bfaf78-8a4f-46a8-8006-84e8ad166d0a","Keralakaumudi Elements + Float",5513,15.80,5513
"17-DEC-2023","keralakaumudi.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",111,0.27,111
"17-DEC-2023","learnletters.org","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"17-DEC-2023","stilt.ghrixlabs.com","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",0,0.00,0
"17-DEC-2023","texashillcountry-com.translate.goog","4d3fa5b0-708c-4173-afe4-0decfc609566","Texas Hill Country Elements",0,0.00,0
"17-DEC-2023","texashillcountry.com","4d3fa5b0-708c-4173-afe4-0decfc609566","Texas Hill Country Elements",7584,18.62,7651
"17-DEC-2023","texashillcountry.com","5797c65c-d667-4b31-8054-8a4639062388","Texas Hill Country Elements + Float",2014,3.45,2060
"17-DEC-2023","texashillcountry.com","648fe1f6-cd2f-4b99-939b-790dc28ed777","Texas Hill Country Elements + Float - Test",0,0.00,0
"17-DEC-2023","undefined_s_calcsimple_com.p.cloudflare.works","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"17-DEC-2023","www-practicalfishkeeping-co-uk.translate.goog","0f92dde8-bed5-4c76-902b-75463f8900f3","Practicalfishkeeping  Elements w/ Floating",0,0.00,0
"17-DEC-2023","www-rmweb-co-uk.translate.goog","005367c7-a12d-4d0d-82c4-2f9a2e2f07da","RmWeb Elements Desktop - Future Infeed ",0,0.00,0
"17-DEC-2023","www-stilt-com.translate.goog","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",107,0.23,107
"17-DEC-2023","www.allaboutcoins.co.uk","dcd3fc7e-cdab-49f6-b21e-c1661fe4b605","Allaboutcoins Elements w/ Floating",0,0.00,0
"17-DEC-2023","www.bollywoodhungama.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",251,0.31,251
"17-DEC-2023","www.copyscape.com","44124029-3f18-4e8f-afc3-1a047a7b59ba","Glamourfame_In-feed_Elements_Latest",0,0.00,0
"17-DEC-2023","www.flickchart.com","dae8a4a5-3254-431a-996a-c99fa06dae0f","flickchart Elements + Float",2615,10.53,2615
"17-DEC-2023","www.glamourfame.com","44124029-3f18-4e8f-afc3-1a047a7b59ba","Glamourfame_In-feed_Elements_Latest",0,0.00,0
"17-DEC-2023","www.golaurens.com","7d1d1944-a1f8-468b-b239-d5ddf2656028","Golaurens.com_In-feed_Elements_D/M",12900,12.57,13875
"17-DEC-2023","www.google.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"17-DEC-2023","www.gstatic.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"17-DEC-2023","www.indiapress.org","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",0,0.00,0
"17-DEC-2023","www.keralakaumudi.com","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",164,0.16,164
"17-DEC-2023","www.keralakaumudi.com","b2bfaf78-8a4f-46a8-8006-84e8ad166d0a","Keralakaumudi Elements + Float",0,0.00,0
"17-DEC-2023","www.keralakaumudi.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",0,0.00,0
"17-DEC-2023","www.mapsofworld.com","cb531c93-f86d-40e7-8cae-5e916a2abfb6","MOW_In-feed_Elements_Revised",0,0.00,0
"17-DEC-2023","www.outandaboutlive.co.uk","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"17-DEC-2023","www.pianistmagazine.com","614749c4-f514-4a34-ae6d-585bac5c909f","Pianistmagazine Elements w/ Floating",0,0.00,0
"17-DEC-2023","www.practicalfishkeeping.co.uk","0f92dde8-bed5-4c76-902b-75463f8900f3","Practicalfishkeeping  Elements w/ Floating",381,0.84,381
"17-DEC-2023","www.rmweb.co.uk","005367c7-a12d-4d0d-82c4-2f9a2e2f07da","RmWeb Elements Desktop - Future Infeed ",3840,9.92,3840
"17-DEC-2023","www.rmweb.co.uk","4711eb4e-2591-4709-b638-cd0d130eccb5","RMWeb Elements w/ Floating - Mobile",5123,6.13,5123
"17-DEC-2023","www.stilt.com","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",25946,98.67,27759
"17-DEC-2023","www.tabletopgaming.co.uk","eb146590-92a8-4551-a817-c462415b6de7","TTG Elements w/ Floating",90,0.13,90
"17-DEC-2023","www.thenewsminute.com","7a498292-c641-4d4e-af5f-249bafedd679","TheNewsMinute Elements w/o float",0,0.00,0
"17-DEC-2023","www.timeshighereducation.com","2ecd1956-9b2d-428d-a09a-95db83c356a8","THE_STU_ExtM_In-feed_Elements",2559,7.16,2559
"17-DEC-2023","www.timeshighereducation.com","3f01e3aa-389f-4253-8fe9-4f4db3fa305b","THE - Student - Elements - Mobile",612,1.42,612
"17-DEC-2023","www.timeshighereducation.com","553b3b77-001c-4389-8ed4-2529fa51dd36","THE - Student - Elements",253,0.67,253
"18-DEC-2023","938b9c29-a7ae-4e84-92df-36385dd6a78c.p.markup.io","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","a6717-958181.cluster56.canvas-user-content.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","blog.popctrivia.com","b43de182-3683-4ece-863f-da4531df5aef","Popctrivia Blog Elements - Mobile w/o float",0,0.00,0
"18-DEC-2023","calcsimple-com.translate.goog","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","calcsimple.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",1406,8.23,1427
"18-DEC-2023","cc.bingj.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","commandcooking.com","485728e0-49d2-47d1-bd09-dc4180b7b427","Command Cooking - Mobile",112655,74.59,121360
"18-DEC-2023","commandcooking.com","cb1fd10d-079a-4e0a-9946-e9e4c3c2214a","Commandcooking_Control",41197,220.25,45522
"18-DEC-2023","commandcooking.com","ea14c5d5-af25-42d0-8307-30f462bb86d4","Command Cooking - Mobile Demo Clone ",10,0.00,13
"18-DEC-2023","forums.outandaboutlive.co.uk","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"18-DEC-2023","forums.outandaboutlive.co.uk","f7cb1aa8-ed36-49ef-aa42-abcf2f3714ed","OAL Elements w/ Floating",1,0.00,1
"18-DEC-2023","funnyeditor.com","25435ae3-79ae-46cd-abd7-9acf7d8927f9","FE_In-feed_Elements_Revised",0,0.00,0
"18-DEC-2023","glamourfame.com","44124029-3f18-4e8f-afc3-1a047a7b59ba","Glamourfame_In-feed_Elements_Latest",1919,5.78,1919
"18-DEC-2023","keralakaumudi.com","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",15831,33.60,15831
"18-DEC-2023","keralakaumudi.com","b2bfaf78-8a4f-46a8-8006-84e8ad166d0a","Keralakaumudi Elements + Float",11098,28.65,11098
"18-DEC-2023","keralakaumudi.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",93,0.25,93
"18-DEC-2023","learnletters.org","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","localhost","485728e0-49d2-47d1-bd09-dc4180b7b427","Command Cooking - Mobile",0,0.00,0
"18-DEC-2023","localhost","cb1fd10d-079a-4e0a-9946-e9e4c3c2214a","Commandcooking_Control",0,0.00,0
"18-DEC-2023","m.amv.org.mx","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","myturtle.net","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","nowtoronto.com","93614774-cf91-46d3-9bff-b5f04be0e70c","Nowtoronto_In-feed_Elements_Mobile",0,0.00,0
"18-DEC-2023","recipes-commandcooking-git-fe-2093-viewport1.vercel.app","cb1fd10d-079a-4e0a-9946-e9e4c3c2214a","Commandcooking_Control",0,0.00,0
"18-DEC-2023","staging-commandcooking.vercel.app","485728e0-49d2-47d1-bd09-dc4180b7b427","Command Cooking - Mobile",0,0.00,0
"18-DEC-2023","staging-commandcooking.vercel.app","cb1fd10d-079a-4e0a-9946-e9e4c3c2214a","Commandcooking_Control",0,0.00,0
"18-DEC-2023","stagingb2bsh.ghrixlabs.com","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",0,0.00,0
"18-DEC-2023","texashillcountry.com","4d3fa5b0-708c-4173-afe4-0decfc609566","Texas Hill Country Elements",4285,10.96,4324
"18-DEC-2023","texashillcountry.com","5797c65c-d667-4b31-8054-8a4639062388","Texas Hill Country Elements + Float",2016,7.11,2133
"18-DEC-2023","texashillcountry.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",0,0.00,0
"18-DEC-2023","theprint.in","69ee997b-3a86-4b4d-ab3d-c8a87bacce7e","ThePrint (AMP) Elements",0,0.00,0
"18-DEC-2023","undefined_s_calcsimple_com.p.cloudflare.works","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","webcache.googleusercontent.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","www-flickchart-com.translate.goog","dae8a4a5-3254-431a-996a-c99fa06dae0f","flickchart Elements + Float",0,0.00,0
"18-DEC-2023","www-practicalfishkeeping-co-uk.translate.goog","0f92dde8-bed5-4c76-902b-75463f8900f3","Practicalfishkeeping  Elements w/ Floating",0,0.00,0
"18-DEC-2023","www-rmweb-co-uk.translate.goog","005367c7-a12d-4d0d-82c4-2f9a2e2f07da","RmWeb Elements Desktop - Future Infeed ",0,0.00,0
"18-DEC-2023","www-stilt-com.translate.goog","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",106,0.23,106
"18-DEC-2023","www-tabletopgaming-co-uk.translate.goog","eb146590-92a8-4551-a817-c462415b6de7","TTG Elements w/ Floating",0,0.00,0
"18-DEC-2023","www.allaboutcoins.co.uk","dcd3fc7e-cdab-49f6-b21e-c1661fe4b605","Allaboutcoins Elements w/ Floating",7,0.00,7
"18-DEC-2023","www.bollywoodhungama.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",765,1.58,765
"18-DEC-2023","www.flickchart.com","dae8a4a5-3254-431a-996a-c99fa06dae0f","flickchart Elements + Float",2015,6.97,2017
"18-DEC-2023","www.freepressjournal.in","e1a33919-da4f-45d0-9815-e793bb44032a","Freepressjournal Elements w/ Floating",0,0.00,0
"18-DEC-2023","www.glamourfame.com","44124029-3f18-4e8f-afc3-1a047a7b59ba","Glamourfame_In-feed_Elements_Latest",0,0.00,0
"18-DEC-2023","www.golaurens.com","7d1d1944-a1f8-468b-b239-d5ddf2656028","Golaurens.com_In-feed_Elements_D/M",11088,7.15,11821
"18-DEC-2023","www.gstatic.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"18-DEC-2023","www.indiapress.org","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",0,0.00,0
"18-DEC-2023","www.keralakaumudi.com","a1b09c2d-421e-4529-a2e3-e6daa4e3d05c","KeralaKaumudi_D/M",525,0.74,525
"18-DEC-2023","www.keralakaumudi.com","b2bfaf78-8a4f-46a8-8006-84e8ad166d0a","Keralakaumudi Elements + Float",17,0.06,17
"18-DEC-2023","www.keralakaumudi.com","ef41ded0-0e72-428e-947c-7e97df33b1bc","Kerala kaumudi Home  Elements - Future Infeed ",3,0.01,3
"18-DEC-2023","www.mapsofworld.com","cb531c93-f86d-40e7-8cae-5e916a2abfb6","MOW_In-feed_Elements_Revised",1,0.00,1
"18-DEC-2023","www.outandaboutlive.co.uk","e1bcebe0-ee31-4a3d-b558-0cd9537473ab","OAL_In-feed_Elements",0,0.00,0
"18-DEC-2023","www.pianistmagazine.com","614749c4-f514-4a34-ae6d-585bac5c909f","Pianistmagazine Elements w/ Floating",0,0.00,0
"18-DEC-2023","www.practicalfishkeeping.co.uk","0f92dde8-bed5-4c76-902b-75463f8900f3","Practicalfishkeeping  Elements w/ Floating",385,0.87,385
"18-DEC-2023","www.rmweb.co.uk","005367c7-a12d-4d0d-82c4-2f9a2e2f07da","RmWeb Elements Desktop - Future Infeed ",4944,17.20,4944
"18-DEC-2023","www.rmweb.co.uk","4711eb4e-2591-4709-b638-cd0d130eccb5","RMWeb Elements w/ Floating - Mobile",5305,9.17,5305
"18-DEC-2023","www.stilt.com","1ac9a2b7-2374-41c8-a852-19e6bf6377e5","Stilt.com_In-feed_Elements_D/M",37008,157.40,40147
"18-DEC-2023","www.tabletopgaming.co.uk","eb146590-92a8-4551-a817-c462415b6de7","TTG Elements w/ Floating",120,0.07,120
"18-DEC-2023","www.thenewsminute.com","7a498292-c641-4d4e-af5f-249bafedd679","TheNewsMinute Elements w/o float",1,0.00,1
"18-DEC-2023","www.timeshighereducation.com","2ecd1956-9b2d-428d-a09a-95db83c356a8","THE_STU_ExtM_In-feed_Elements",3218,9.77,3218
"18-DEC-2023","www.timeshighereducation.com","3f01e3aa-389f-4253-8fe9-4f4db3fa305b","THE - Student - Elements - Mobile",522,1.36,522
"18-DEC-2023","www.timeshighereducation.com","553b3b77-001c-4389-8ed4-2529fa51dd36","THE - Student - Elements",472,1.83,472
"19-DEC-2023","938b9c29-a7ae-4e84-92df-36385dd6a78c.p.markup.io","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"19-DEC-2023","calcsimple-com.translate.goog","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",0,0.00,0
"19-DEC-2023","calcsimple.com","bf81b247-e1dd-490e-a821-d86aeaa7d630","Calcsimple_Only_float",1392,6.97,1440
"19-DEC-2023","commandcooking.com","114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","Command Cooking- Desktop Floating Elements",0,0.00,0
"19-DEC-2023","commandcooking.com","485728e0-49d2-47d1-bd09-dc4180b7b427","Command Cooking - Mobile",121076,84.09,130282
"19-DEC-2023","commandcooking.com","cb1fd10d-079a-4e0a-9946-e9e4c3c2214a","Commandcooking_Control",42584,184.08,48073
